zip,city,county,region,policies,prior_policies,change_pct,direction,yoy_change_pct,yoy_direction
96015,Canby,Modoc,Northern CA,13,14,-7.1,down,13.3,up
96076,Platina,Shasta,Northern CA,13,13,0.0,flat,-16.7,down
96134,Tulelake,Siskiyou,Northern CA,13,13,0.0,flat,83.3,up
90401,Santa Monica,Los Angeles,Southern CA,12,12,0.0,flat,266.7,up
92233,Calipatria,Imperial,Southern CA,12,13,-7.7,down,100.0,up
92273,Seeley,Imperial,Southern CA,12,12,0.0,flat,0.0,flat
93287,Woody,Kern,Southern CA,12,11,9.1,up,22.2,up
93563,Valyermo,Los Angeles,Southern CA,12,11,9.1,up,10.0,up
93625,Fowler,Fresno,Northern CA,12,12,0.0,flat,116.7,up
95019,Freedom,Santa Cruz,Northern CA,12,13,-7.7,down,180.0,up
95226,Campo Seco,Calaveras,Northern CA,12,13,-7.7,down,0.0,flat
95360,Newman,Stanislaus,Northern CA,12,12,0.0,flat,25.0,up
95641,Isleton,Sacramento,Northern CA,12,14,-14.3,down,62.5,up
95988,Willows,Glenn,Northern CA,12,9,33.3,up,16.7,up
90013,Los Angeles,Los Angeles,Southern CA,11,10,10.0,up,33.3,up
93620,Dos Palos,Merced,Northern CA,11,10,10.0,up,57.1,up
93721,Fresno,Fresno,Northern CA,11,11,0.0,flat,42.9,up
93737,Fresno,Fresno,Northern CA,11,9,22.2,up,71.4,up
93926,Gonzales,Monterey,Northern CA,11,10,10.0,up,66.7,up
93932,Lockwood,Monterey,Northern CA,11,13,-15.4,down,0.0,flat
94041,Mountain View,Santa Clara,Northern CA,11,11,0.0,flat,75.0,up
95002,Alviso,Santa Clara,Northern CA,11,11,0.0,flat,225.0,up
95236,Linden,San Joaquin,Northern CA,11,10,10.0,up,175.0,up
95514,Blocksburg,Humboldt,Northern CA,11,10,10.0,up,-7.1,down
95607,Capay,Yolo,Northern CA,11,10,10.0,up,100.0,up
95627,Esparto,Yolo,Northern CA,11,9,22.2,up,14.3,up
95834,Sacramento,Sacramento,Northern CA,11,15,-26.7,down,75.0,up
95912,Arbuckle,Colusa,Northern CA,11,10,10.0,up,250.0,up
96046,Hyampom,Trinity,Northern CA,11,11,0.0,flat,0.0,flat
96054,Lookout,Modoc,Northern CA,11,10,10.0,up,12.5,up
93609,Caruthers,Fresno,Northern CA,10,11,-9.1,down,11.1,up
93615,Cutler,Tulare,Northern CA,10,9,11.1,up,83.3,up
94514,Byron,Contra Costa,Northern CA,10,11,-9.1,down,16.7,up
95064,Santa Cruz,Santa Cruz,Northern CA,10,9,11.1,up,50.0,up
95139,San Jose,Santa Clara,Northern CA,10,9,11.1,up,-12.5,down
95316,Denair,Stanislaus,Northern CA,10,12,-16.7,down,100.0,up
95511,Alderpoint,Humboldt,Northern CA,10,10,0.0,flat,-9.1,down
95595,Zenia,Trinity,Northern CA,10,11,-9.1,down,-14.3,down
95620,Dixon,Solano,Northern CA,10,9,11.1,up,27.3,up
95843,Antelope,Sacramento,Northern CA,10,11,-9.1,down,50.0,up
95938,Durham,Butte,Northern CA,10,11,-9.1,down,100.0,up
95939,Elk Creek,Glenn,Northern CA,10,10,0.0,flat,-7.7,down
95944,Goodyears Bar,Sierra,Northern CA,10,10,0.0,flat,9.1,up
96085,Scott Bar,Siskiyou,Northern CA,10,10,0.0,flat,0.0,flat
92327,Daggett,San Bernardino,Southern CA,9,9,0.0,flat,200.0,up
93201,Alpaugh,Tulare,Northern CA,9,9,0.0,flat,-12.5,down
93450,San Ardo,Monterey,Northern CA,9,6,50.0,up,14.3,up
93461,Shandon,San Luis Obispo,Southern CA,9,9,0.0,flat,133.3,up
93549,Olancha,Inyo,Northern CA,9,7,28.6,up,66.7,up
95230,Farmington,San Joaquin,Northern CA,9,8,12.5,up,20.0,up
95324,Hilmar,Merced,Northern CA,9,9,0.0,flat,400.0,up
95326,Hughson,Stanislaus,Northern CA,9,9,0.0,flat,11.1,up
95417,Branscomb,Mendocino,Northern CA,9,9,0.0,flat,0.0,flat
95626,Elverta,Sacramento,Northern CA,9,9,0.0,flat,30.0,up
95910,Alleghany,Sierra,Northern CA,9,9,0.0,flat,-9.1,down
96089,Shasta Lake,Shasta,Northern CA,9,8,12.5,up,0.0,flat
96112,Fort Bidwell,Modoc,Northern CA,9,9,0.0,flat,42.9,up
96133,Topaz,Mono,Northern CA,9,10,-10.0,down,100.0,up
92283,Winterhaven,Imperial,Southern CA,8,7,14.3,up,150.0,up
93666,Sultana,Tulare,Northern CA,8,8,0.0,flat,,new
94105,San Francisco,San Francisco,Northern CA,8,9,-11.1,down,-11.1,down
95231,French Camp,San Joaquin,Northern CA,8,7,14.3,up,14.3,up
95237,Lockeford,San Joaquin,Northern CA,8,10,-20.0,down,233.3,up
95616,Davis,Yolo,Northern CA,8,12,-33.3,down,175.0,up
95679,Rumsey,Yolo,Northern CA,8,9,-11.1,down,-10.0,down
95819,Sacramento,Sacramento,Northern CA,8,10,-20.0,down,30.0,up
96128,Standish,Lassen,Northern CA,8,7,14.3,up,60.0,up
90742,Sunset Beach,Orange,Southern CA,7,9,-22.2,down,80.0,up
91980,Tecate,San Diego,Southern CA,7,7,0.0,flat,50.0,up
92617,Irvine,Orange,Southern CA,7,6,16.7,up,200.0,up
93235,Ivanhoe,Tulare,Northern CA,7,7,0.0,flat,75.0,up
93648,Parlier,Fresno,Northern CA,7,10,-30.0,down,266.7,up
93656,Riverdale,Fresno,Northern CA,7,6,16.7,up,50.0,up
94065,Redwood City,San Mateo,Northern CA,7,8,-12.5,down,200.0,up
94158,San Francisco,San Francisco,Northern CA,7,6,16.7,up,80.0,up
94592,Vallejo,Solano,Northern CA,7,6,16.7,up,25.0,up
95328,Keyes,Stanislaus,Northern CA,7,7,0.0,flat,60.0,up
95366,Ripon,San Joaquin,Northern CA,7,6,16.7,up,250.0,up
95814,Sacramento,Sacramento,Northern CA,7,7,0.0,flat,16.7,up
95917,Biggs,Butte,Northern CA,7,7,0.0,flat,25.0,up
95982,Sutter,Sutter,Northern CA,7,7,0.0,flat,350.0,up
95987,Williams,Colusa,Northern CA,7,6,16.7,up,133.3,up
96034,Gazelle,Siskiyou,Northern CA,7,9,-22.2,down,16.7,up
96116,Likely,Modoc,Northern CA,7,7,0.0,flat,14.3,up
90014,Los Angeles,Los Angeles,Southern CA,6,6,0.0,flat,20.0,up
92259,Ocotillo,Imperial,Southern CA,6,6,0.0,flat,200.0,up
92318,Bryn Mawr,San Bernardino,Southern CA,6,6,0.0,flat,50.0,up
92662,Newport Beach,Orange,Southern CA,6,7,-14.3,down,133.3,up
93218,Ducor,Tulare,Northern CA,6,5,20.0,up,100.0,up
93262,Sequoia National Park,Tulare,Northern CA,6,6,0.0,flat,-14.3,down
93668,Tranquillity,Fresno,Northern CA,6,5,20.0,up,33.3,up
94502,Alameda,Alameda,Northern CA,6,6,0.0,flat,42.9,up
95054,Santa Clara,Santa Clara,Northern CA,6,5,20.0,up,100.0,up
95227,Clements,San Joaquin,Northern CA,6,6,0.0,flat,60.0,up
95333,Le Grand,Merced,Northern CA,6,6,0.0,flat,80.0,up
95386,Waterford,Stanislaus,Northern CA,6,6,0.0,flat,100.0,up
95444,Graton,Sonoma,Northern CA,6,6,0.0,flat,0.0,flat
95564,Samoa,Humboldt,Northern CA,6,6,0.0,flat,50.0,up
95606,Brooks,Yolo,Northern CA,6,7,-14.3,down,25.0,up
96031,Forks Of Salmon,Siskiyou,Northern CA,6,6,0.0,flat,16.7,up
92266,Palo Verde,Imperial,Southern CA,5,7,-28.6,down,200.0,up
92309,Baker,San Bernardino,Southern CA,5,4,25.0,up,66.7,up
93202,Armona,Kings,Northern CA,5,5,0.0,flat,66.7,up
93266,Stratford,Kings,Northern CA,5,5,0.0,flat,,new
93512,Benton,Mono,Northern CA,5,4,25.0,up,33.3,up
93528,Johannesburg,Kern,Southern CA,5,6,-16.7,down,20.0,up
93660,San Joaquin,Fresno,Northern CA,5,5,0.0,flat,-14.3,down
94108,San Francisco,San Francisco,Northern CA,5,5,0.0,flat,25.0,up
95039,Moss Landing,Monterey,Northern CA,5,5,0.0,flat,25.0,up
95313,Crows Landing,Stanislaus,Northern CA,5,5,0.0,flat,300.0,up
95439,Fulton,Sonoma,Northern CA,5,5,0.0,flat,400.0,up
96110,Eagleville,Modoc,Northern CA,5,6,-16.7,down,75.0,up
92281,Westmorland,Imperial,Southern CA,4,6,-33.3,down,0.0,flat
93239,Kettleman City,Kings,Northern CA,4,4,0.0,flat,100.0,up
93249,Lost Hills,Kern,Southern CA,4,5,-20.0,down,0.0,flat
93954,San Lucas,Monterey,Northern CA,4,3,33.3,up,33.3,up
94971,Tomales,Marin,Northern CA,4,3,33.3,up,-33.3,down
95374,Stevinson,Merced,Northern CA,4,4,0.0,flat,-50.0,down
95568,Somes Bar,Siskiyou,Northern CA,4,4,0.0,flat,-16.7,down
95690,Walnut Grove,Sacramento,Northern CA,4,5,-20.0,down,16.7,up
95830,Sacramento,Sacramento,Northern CA,4,2,100.0,up,100.0,up
95837,Sacramento,Sacramento,Northern CA,4,4,0.0,flat,200.0,up
95970,Princeton,Colusa,Northern CA,4,6,-33.3,down,133.3,up
90743,Surfside,Orange,Southern CA,3,2,50.0,up,0.0,flat
93242,Laton,Fresno,Northern CA,3,3,0.0,flat,100.0,up
93272,Tipton,Tulare,Northern CA,3,3,0.0,flat,0.0,flat
93276,Tupman,Kern,Southern CA,3,2,50.0,up,0.0,flat
94111,San Francisco,San Francisco,Northern CA,3,3,0.0,flat,50.0,up
95130,San Jose,Santa Clara,Northern CA,3,3,0.0,flat,50.0,up
95258,Woodbridge,San Joaquin,Northern CA,3,4,-25.0,down,33.3,up
95317,El Nido,Merced,Northern CA,3,3,0.0,flat,-57.1,down
95323,Hickman,Stanislaus,Northern CA,3,3,0.0,flat,0.0,flat
95655,Mather,Sacramento,Northern CA,3,3,0.0,flat,200.0,up
95674,Rio Oso,Sutter,Northern CA,3,3,0.0,flat,66.7,up
95937,Dunnigan,Yolo,Northern CA,3,3,0.0,flat,100.0,up
95951,Hamilton City,Glenn,Northern CA,3,3,0.0,flat,-25.0,down
90089,Los Angeles,Los Angeles,Southern CA,2,3,-33.3,down,-25.0,down
91210,Glendale,Los Angeles,Southern CA,2,2,0.0,flat,,new
92145,San Diego,San Diego,Southern CA,2,2,0.0,flat,,new
92389,Tecopa,Inyo,Northern CA,2,2,0.0,flat,0.0,flat
93224,Fellows,Kern,Southern CA,2,2,0.0,flat,0.0,flat
93429,Casmalia,Santa Barbara,Southern CA,2,2,0.0,flat,-33.3,down
93435,Harmony,San Luis Obispo,Southern CA,2,2,0.0,flat,100.0,up
93554,Randsburg,Kern,Southern CA,2,2,0.0,flat,,new
93616,Del Rey,Fresno,Northern CA,2,2,0.0,flat,-33.3,down
93962,Spreckels,Monterey,Northern CA,2,2,0.0,flat,0.0,flat
94972,Valley Ford,Sonoma,Northern CA,2,1,100.0,up,,new
95013,Coyote,Santa Clara,Northern CA,2,2,0.0,flat,50.0,up
95319,Empire,Stanislaus,Northern CA,2,4,-50.0,down,100.0,up
95365,Planada,Merced,Northern CA,2,2,0.0,flat,0.0,flat
95612,Clarksburg,Yolo,Northern CA,2,4,-50.0,down,100.0,up
95668,Pleasant Grove,Sutter,Northern CA,2,2,0.0,flat,-50.0,down
95686,Thornton,San Joaquin,Northern CA,2,2,0.0,flat,,new
95915,Belden,Plumas,Northern CA,2,1,100.0,up,-50.0,down
95957,Meridian,Sutter,Northern CA,2,2,0.0,flat,0.0,flat
96136,Wendel,Lassen,Northern CA,2,2,0.0,flat,100.0,up
97635,,Lake,Northern CA,2,1,100.0,up,-33.3,down
92140,San Diego,San Diego,Southern CA,1,1,0.0,flat,,new
92275,Salton City,Imperial,Southern CA,1,4,-75.0,down,33.3,up
92310,Fort Irwin,San Bernardino,Southern CA,1,1,0.0,flat,,new
92332,Essex,San Bernardino,Southern CA,1,,,new,,new
92338,Ludlow,San Bernardino,Southern CA,1,1,0.0,flat,0.0,flat
92364,Nipton,San Bernardino,Southern CA,1,1,0.0,flat,0.0,flat
92384,Shoshone,Inyo,Northern CA,1,1,0.0,flat,,new
92518,March Air Reserve Base,Riverside,Southern CA,1,1,0.0,flat,0.0,flat
93234,Huron,Fresno,Northern CA,1,1,0.0,flat,0.0,flat
93558,Red Mountain,San Bernardino,Southern CA,1,1,0.0,flat,0.0,flat
93606,Biola,Fresno,Northern CA,1,1,0.0,flat,0.0,flat
93608,Cantua Creek,Fresno,Northern CA,1,2,-50.0,down,100.0,up
93673,Traver,Tulare,Northern CA,1,1,0.0,flat,,new
94548,Knightsen,Contra Costa,Northern CA,1,1,0.0,flat,,new
94613,Oakland,Alameda,Northern CA,1,1,0.0,flat,,new
94720,Berkeley,Alameda,Northern CA,1,1,0.0,flat,0.0,flat
95253,Victor,San Joaquin,Northern CA,1,2,-50.0,down,,new
95303,Ballico,Merced,Northern CA,1,1,0.0,flat,0.0,flat
95385,Vernalis,Stanislaus,Northern CA,1,1,0.0,flat,-50.0,down
95615,Courtland,Sacramento,Northern CA,1,1,0.0,flat,,new
95645,Knights Landing,Sutter,Northern CA,1,1,0.0,flat,0.0,flat
95653,Madison,Yolo,Northern CA,1,1,0.0,flat,,new
95698,Zamora,Yolo,Northern CA,1,1,0.0,flat,0.0,flat
95920,Butte City,Glenn,Northern CA,1,,,new,,new
96123,Ravendale,Lassen,Northern CA,1,,,new,,new
96132,Termo,Lassen,Northern CA,1,1,0.0,flat,-50.0,down
